target,raw_action,Receive Time,Generate Time,High Res Timestamp,Type,Threat/Content Type,Application,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,IP Protocol,Source Port,Destination Port,Source Country,Destination Country,Threat/Content Name,Category,Severity,Direction,Subcategory of app,Category of app,Technology of app,Risk of app,SaaS of app,Rule
Reset-Both,redacted_action,2026-01-01 00:04:03,2026-01-01 00:04:03,2026-01-01 00:04:03,redacted_type,threat_type_003,application_002,source_zone_002,destination_zone_003,inbound_interface_002,outbound_interface_003,ip_protocol_002,source_port_217,destination_port_098,source_country_002,destination_country_004,threat_name_034,category_001,severity_002,direction_001,app_subcategory_004,app_category_002,app_technology_002,app_risk_001,app_saas_001,rule_context_004
Drop,redacted_action,2026-01-01 00:04:04,2026-01-01 00:04:04,2026-01-01 00:04:04,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_174,source_country_031,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:04:05,2026-01-01 00:04:05,2026-01-01 00:04:05,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_244,destination_port_260,source_country_007,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:04:06,2026-01-01 00:04:06,2026-01-01 00:04:06,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_027,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:04:07,2026-01-01 00:04:07,2026-01-01 00:04:07,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Allow,redacted_action,2026-01-01 00:04:08,2026-01-01 00:04:08,2026-01-01 00:04:08,redacted_type,threat_type_001,application_003,source_zone_003,destination_zone_001,inbound_interface_missing,outbound_interface_missing,ip_protocol_002,source_port_001,destination_port_001,source_country_014,destination_country_001,threat_name_028,category_001,severity_002,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_002
Drop,redacted_action,2026-01-01 00:04:09,2026-01-01 00:04:09,2026-01-01 00:04:09,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:04:10,2026-01-01 00:04:10,2026-01-01 00:04:10,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_439,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:04:11,2026-01-01 00:04:11,2026-01-01 00:04:11,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_231,source_country_010,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:04:12,2026-01-01 00:04:12,2026-01-01 00:04:12,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:04:13,2026-01-01 00:04:13,2026-01-01 00:04:13,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_087,destination_port_137,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:04:14,2026-01-01 00:04:14,2026-01-01 00:04:14,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_087,destination_port_412,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:04:15,2026-01-01 00:04:15,2026-01-01 00:04:15,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_058,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Reset-Both,redacted_action,2026-01-01 00:04:16,2026-01-01 00:04:16,2026-01-01 00:04:16,redacted_type,threat_type_003,application_002,source_zone_002,destination_zone_003,inbound_interface_002,outbound_interface_003,ip_protocol_002,source_port_107,destination_port_441,source_country_002,destination_country_012,threat_name_034,category_001,severity_002,direction_001,app_subcategory_004,app_category_002,app_technology_002,app_risk_001,app_saas_001,rule_context_004
Drop,redacted_action,2026-01-01 00:04:17,2026-01-01 00:04:17,2026-01-01 00:04:17,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Reset-Server,redacted_action,2026-01-01 00:04:18,2026-01-01 00:04:18,2026-01-01 00:04:18,redacted_type,threat_type_004,application_006,source_zone_003,destination_zone_002,inbound_interface_003,outbound_interface_002,ip_protocol_002,source_port_010,destination_port_437,source_country_031,destination_country_011,threat_name_013,category_003,severity_006,direction_001,app_subcategory_003,app_category_001,app_technology_001,app_risk_003,app_saas_001,rule_context_006
Drop,redacted_action,2026-01-01 00:04:19,2026-01-01 00:04:19,2026-01-01 00:04:19,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_105,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Reset-Both,redacted_action,2026-01-01 00:04:20,2026-01-01 00:04:20,2026-01-01 00:04:20,redacted_type,threat_type_003,application_002,source_zone_002,destination_zone_003,inbound_interface_002,outbound_interface_003,ip_protocol_002,source_port_206,destination_port_098,source_country_002,destination_country_004,threat_name_034,category_001,severity_002,direction_001,app_subcategory_004,app_category_002,app_technology_002,app_risk_001,app_saas_001,rule_context_004
Drop,redacted_action,2026-01-01 00:04:21,2026-01-01 00:04:21,2026-01-01 00:04:21,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_043,source_country_031,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:04:22,2026-01-01 00:04:22,2026-01-01 00:04:22,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:04:23,2026-01-01 00:04:23,2026-01-01 00:04:23,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:04:24,2026-01-01 00:04:24,2026-01-01 00:04:24,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_187,source_country_026,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:04:25,2026-01-01 00:04:25,2026-01-01 00:04:25,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_067,source_country_025,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Reset-Server,redacted_action,2026-01-01 00:04:26,2026-01-01 00:04:26,2026-01-01 00:04:26,redacted_type,threat_type_004,application_006,source_zone_003,destination_zone_001,inbound_interface_003,outbound_interface_001,ip_protocol_002,source_port_016,destination_port_437,source_country_016,destination_country_011,threat_name_005,category_002,severity_002,direction_001,app_subcategory_003,app_category_001,app_technology_001,app_risk_003,app_saas_001,rule_context_006
Drop,redacted_action,2026-01-01 00:04:27,2026-01-01 00:04:27,2026-01-01 00:04:27,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:04:28,2026-01-01 00:04:28,2026-01-01 00:04:28,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:04:29,2026-01-01 00:04:29,2026-01-01 00:04:29,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_049,destination_port_266,source_country_031,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:04:30,2026-01-01 00:04:30,2026-01-01 00:04:30,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_087,destination_port_434,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
